,t0,T1,cp_flag,K1,Pi1_ask,Pi1_bid,T2,K2,Pi2_ask,Pi2_bid,Adj_S0
0,2022-12-16,2023-02-17,C,165.0,13.220799405712562,12.820799405712561,2023-03-17,165.0,14.12616354536796,13.776163545367961,169.2115020751953
1,2022-12-16,2023-02-17,C,170.0,10.120706210800467,9.820706210800468,2023-03-17,170.0,10.6,10.35,169.2115020751953
2,2022-12-16,2023-02-17,C,175.0,6.549999999999999,6.25,2023-03-17,175.0,7.3,7.000000000000001,169.2115020751953
3,2022-12-16,2023-02-17,C,179.99999999999997,3.75,3.55,2023-03-17,180.0,4.6,4.35,169.2115020751953
4,2022-12-16,2023-02-17,C,184.99999999999997,1.88,1.79,2023-03-17,185.0,2.65,2.45,169.2115020751953
5,2022-12-16,2023-02-17,C,190.0,0.8600000000000001,0.79,2023-03-17,190.0,1.46,1.27,169.2115020751953
6,2022-12-16,2023-02-17,C,195.00000000000003,0.38,0.34,2023-03-17,195.0,0.9899999999999999,0.63,169.2115020751953
7,2022-12-16,2023-02-17,C,200.0,0.22,0.13,,,,,169.2115020751953
8,2022-12-16,2023-02-17,C,210.0,0.08999999999999998,0.01,,,,,169.2115020751953
9,2022-12-16,2023-02-17,P,155.0,20.67499999999999,20.474999999999987,2023-03-17,170.0,24.00999999999999,23.50999999999999,169.2115020751953
10,2022-12-16,2023-02-17,P,160.0,11.045000000000012,10.865000000000013,2023-03-17,175.0,5.400000000000006,5.150000000000006,169.2115020751953
11,2022-12-16,2023-02-17,P,165.0,1.7,1.55,2023-03-17,190.0,-5.3599999999999905,-5.659999999999991,169.2115020751953
12,2022-12-16,2023-02-17,P,170.0,-7.324999999999972,-7.424999999999971,,,,,169.2115020751953
13,2022-12-16,2023-02-17,P,175.0,-15.73500000000001,-15.80500000000001,,,,,169.2115020751953
14,2022-12-16,2023-02-17,P,179.99999999999997,6.599999999999994,6.349999999999994,,,,,169.2115020751953
15,2022-12-19,2023-02-17,C,160.0,17.65,17.4,2023-03-17,180.00000000000003,4.15,4.0,169.0284881591797
16,2022-12-19,2023-02-17,C,165.0,13.3,13.000000000000002,2023-03-17,185.0,2.27,2.19,169.0284881591797
17,2022-12-19,2023-02-17,C,174.99999999999997,5.888600886373276,5.688600886373275,2023-03-17,189.99999999999997,1.18,1.11,169.0284881591797
18,2022-12-19,2023-02-17,C,180.0,3.25,3.1,2023-03-17,195.0,0.59,0.54,169.0284881591797
19,2022-12-19,2023-02-17,C,184.99999999999997,1.57,1.47,,,,,169.0284881591797
20,2022-12-19,2023-02-17,C,190.0,0.68,0.62,,,,,169.0284881591797
21,2022-12-19,2023-02-17,C,195.0,0.3,0.25,,,,,169.0284881591797
22,2022-12-19,2023-02-17,C,200.0,0.14,0.1,,,,,169.0284881591797
23,2022-12-19,2023-02-17,C,210.0,0.07,0.02,,,,,169.0284881591797
24,2022-12-19,2023-02-17,P,145.0,31.590199941762165,31.340199941762165,2023-03-17,145.0,46.55146462109444,46.201464621094445,169.0284881591797
